Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
547926,22979,PANTRY WASHING UP BRUSH,12,2011-03-28 13:59:00,1.45,12481.0,Germany
559864,22961,JAM MAKING SET PRINTED,12,2011-07-13 10:38:00,1.45,14916.0,United Kingdom
546009,22168,ORGANISER WOOD ANTIQUE WHITE ,6,2011-03-08 15:45:00,8.5,16426.0,United Kingdom
542886,22727,ALARM CLOCK BAKELIKE RED ,1,2011-02-01 13:09:00,3.75,16515.0,United Kingdom
514559,21519,GIN & TONIC DIET GREETING CARD ,12,2010-07-05 11:39:00,0.36,17850.0,United Kingdom
550001,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,2011-04-14 09:28:00,4.65,17704.0,United Kingdom
522426,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3,2010-09-14 13:16:00,2.55,17861.0,United Kingdom
572318,22191,IVORY DINER WALL CLOCK,1,2011-10-23 16:19:00,8.5,15436.0,United Kingdom
493704,21897,POTTING SHED CANDLE CITRONELLA,3,2010-01-05 14:12:00,2.95,13610.0,United Kingdom
520291,22560,TRADITIONAL MODELLING CLAY,24,2010-08-25 11:34:00,1.25,13654.0,United Kingdom
506228,22559,SEASIDE FLYING DISC,4,2010-04-28 12:15:00,1.25,13775.0,United Kingdom
569336,23542,70'S ALPHABET WALL ART,2,2011-10-03 14:05:00,8.25,15088.0,United Kingdom
536538,85199L,LARGE HANGING IVORY & RED WOOD BIRD,10,2010-12-01 13:54:00,0.65,14594.0,United Kingdom
521369,21380,WOODEN HAPPY BIRTHDAY GARLAND,2,2010-09-05 11:14:00,2.95,16085.0,United Kingdom
524446,84247G,"DECOUPAGE,GREETING CARD,",12,2010-09-29 11:19:00,0.42,14049.0,United Kingdom
555400,22625,RED KITCHEN SCALES,18,2011-06-02 17:50:00,7.65,14088.0,United Kingdom
529096,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2010-10-26 13:48:00,1.95,13274.0,United Kingdom
493708,84849B,FAIRY SOAP SOAP HOLDER,1,2010-01-05 15:29:00,1.69,15311.0,United Kingdom
537855,21690,SILVER  CANDLEPOT JARDIN ,1,2010-12-08 15:59:00,3.75,15996.0,United Kingdom
547684,23008,DOLLY GIRL BABY GIFT SET,3,2011-03-24 14:46:00,16.95,12408.0,Belgium
568382,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-09-27 09:33:00,0.29,13499.0,United Kingdom
494512,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2010-01-15 09:10:00,1.65,14755.0,United Kingdom
528084,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2010-10-20 13:00:00,4.25,16898.0,United Kingdom
570653,16014,SMALL CHINESE STYLE SCISSOR,10,2011-10-11 13:49:00,0.42,14710.0,United Kingdom
504440,82552,WASHROOM METAL SIGN,1,2010-04-13 14:02:00,1.25,13052.0,United Kingdom
578020,23489,VINTAGE BELLS GARLAND,12,2011-11-22 13:20:00,2.89,16979.0,United Kingdom
551880,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-05-05 09:05:00,1.69,17374.0,United Kingdom
521397,21324,HANGING MEDINA LANTERN SMALL,2,2010-09-05 16:02:00,2.95,16549.0,United Kingdom
493435,21714,CITRONELLA CANDLE GARDEN POT,6,2010-01-04 12:57:00,1.25,13206.0,United Kingdom
535645,22469,HEART OF WICKER SMALL,7,2010-11-28 10:41:00,1.65,15860.0,United Kingdom
495504,21486,PINK HEART DOTS HOT WATER BOTTLE,2,2010-01-25 13:14:00,3.75,16795.0,United Kingdom
578155,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-23 11:32:00,2.1,12748.0,United Kingdom
549301,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-04-08 08:24:00,0.29,16643.0,United Kingdom
537471,22427,ENAMEL FLOWER JUG CREAM,3,2010-12-07 10:51:00,5.95,14344.0,United Kingdom
543306,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011-02-07 11:56:00,1.45,16686.0,United Kingdom
516917,22424,ENAMEL BREAD BIN CREAM,2,2010-07-25 11:24:00,12.75,17343.0,United Kingdom
526089,22320,BIRDS MOBILE VINTAGE DESIGN,3,2010-10-08 12:14:00,5.95,15281.0,United Kingdom
508972,47591D,PINK FAIRY CAKE CHILD'S APRON,1,2010-05-19 11:39:00,1.95,15727.0,United Kingdom
532969,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,12,2010-11-15 13:04:00,2.1,17992.0,United Kingdom
503074,21397,BLUE  SPOTTY EGG CUP ,12,2010-03-30 11:14:00,1.25,14461.0,United Kingdom
570466,22810,SET OF 6 T-LIGHTS SNOWMEN,2,2011-10-10 16:03:00,2.95,16791.0,United Kingdom
526749,21688,SILVER PLATE CANDLE BOWL SMALL,6,2010-10-13 09:47:00,2.95,16643.0,United Kingdom
547690,21790,VINTAGE SNAP CARDS,12,2011-03-24 14:56:00,0.85,16063.0,United Kingdom
516891,21485,RED SPOT HEART HOT WATER BOTTLE,3,2010-07-23 15:05:00,4.95,14312.0,United Kingdom
569383,22097,SWALLOW SQUARE TISSUE BOX,36,2011-10-03 16:46:00,0.39,15159.0,United Kingdom
571883,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-10-19 13:58:00,1.69,14704.0,United Kingdom
543015,22380,TOY TIDY SPACEBOY  ,20,2011-02-02 13:46:00,2.1,14188.0,United Kingdom
498158,22188,BLACK HEART CARD HOLDER,3,2010-02-17 11:44:00,3.95,15002.0,United Kingdom
544035,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-02-15 11:30:00,4.95,13893.0,United Kingdom
579196,15044D,RED PAPER PARASOL,1,2011-11-28 15:54:00,5.79,14096.0,United Kingdom
501894,21749,LARGE RED SPOT WINDMILL,6,2010-03-21 15:16:00,2.1,16858.0,United Kingdom
510271,20749,ASSORTED COLOUR MINI CASES,1,2010-05-28 11:13:00,7.95,15862.0,United Kingdom
533816,22573,STAR WOODEN CHRISTMAS DECORATION,24,2010-11-19 09:16:00,0.85,14932.0,Channel Islands
536946,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2010-12-03 12:28:00,0.85,13013.0,United Kingdom
554124,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-05-23 08:31:00,1.45,13339.0,United Kingdom
506383,22176,BLUE OWL SOFT TOY,6,2010-04-29 12:30:00,2.95,13824.0,United Kingdom
491748,22083,PAPER CHAIN KIT RETRO SPOT,6,2009-12-14 11:30:00,2.95,17157.0,United Kingdom
514993,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2010-07-07 14:32:00,0.95,13593.0,United Kingdom
529816,21587,COSY HOUR GIANT TUBE MATCHES,2,2010-10-31 11:15:00,2.55,15501.0,United Kingdom
568316,23393,HOME SWEET HOME CUSHION COVER ,6,2011-09-26 13:21:00,3.75,16407.0,United Kingdom
498098,21389,IVORY HANGING DECORATION  BIRD,24,2010-02-16 13:16:00,0.85,17789.0,United Kingdom
576600,21892,TRADITIONAL WOODEN CATCH CUP GAME ,6,2011-11-15 15:08:00,1.25,18181.0,United Kingdom
533148,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-11-16 13:43:00,4.95,13624.0,United Kingdom
535395,85099B,JUMBO BAG RED RETROSPOT,10,2010-11-26 10:36:00,1.95,15793.0,United Kingdom
545290,48111,DOORMAT 3 SMILEY CATS,2,2011-03-01 12:01:00,7.95,14688.0,United Kingdom
537868,22625,RED KITCHEN SCALES,2,2010-12-08 16:49:00,8.5,12433.0,Norway
512591,21937,STRAWBERRY   PICNIC BAG,5,2010-06-16 16:24:00,2.95,17160.0,United Kingdom
524506,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2010-09-29 12:40:00,3.75,17470.0,United Kingdom
558484,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-30 10:09:00,2.95,14267.0,United Kingdom
572664,22383,LUNCH BAG SUKI DESIGN ,10,2011-10-25 12:56:00,1.65,16401.0,United Kingdom
518681,22521,CHILDS GARDEN TROWEL PINK,2,2010-08-10 17:09:00,0.85,17799.0,United Kingdom
537409,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,24,2010-12-06 15:00:00,1.65,15194.0,United Kingdom
491674,20707,CRAZY DAISY HEART DECORATION,96,2009-12-13 12:04:00,0.38,17593.0,United Kingdom
544103,21240,BLUE POLKADOT CUP,2,2011-02-16 10:33:00,0.85,17961.0,United Kingdom
564750,22076,6 RIBBONS EMPIRE  ,12,2011-08-30 09:36:00,1.65,17690.0,United Kingdom
578251,51014L,"FEATHER PEN,LIGHT PINK",24,2011-11-23 12:45:00,0.39,15993.0,United Kingdom
517130,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-07-27 10:07:00,2.95,16059.0,United Kingdom
527040,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2010-10-14 12:22:00,3.75,14929.0,United Kingdom
555393,23226,FILIGREE HEART DAISY WHITE,24,2011-06-02 17:00:00,1.25,14221.0,United Kingdom
552266,23209,LUNCH BAG DOILEY PATTERN ,10,2011-05-08 11:41:00,1.65,13975.0,United Kingdom
490298,21627,ELEPHANT CARNIVAL POUFFE,2,2009-12-04 14:13:00,14.95,15382.0,United Kingdom
574683,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1,2011-11-06 12:50:00,2.55,16372.0,United Kingdom
527107,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2010-10-14 17:16:00,1.65,15626.0,United Kingdom
538827,84660B,BLACK STITCHED WALL CLOCK,40,2010-12-14 12:59:00,1.25,14298.0,United Kingdom
575852,22866,HAND WARMER SCOTTY DOG DESIGN,3,2011-11-11 12:17:00,2.1,17238.0,United Kingdom
489572,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-01 13:29:00,0.95,17611.0,United Kingdom
552779,47566,PARTY BUNTING,8,2011-05-11 12:13:00,4.95,13013.0,United Kingdom
533920,21564,PINK  HEART SHAPE LOVE BUCKET ,1,2010-11-19 12:00:00,2.95,17360.0,United Kingdom
527467,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2010-10-18 11:03:00,0.55,15921.0,United Kingdom
514504,22423,REGENCY CAKESTAND 3 TIER,1,2010-07-04 11:20:00,12.75,13782.0,United Kingdom
552655,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-05-10 14:22:00,0.55,14587.0,United Kingdom
578270,22357,KINGS CHOICE BISCUIT TIN,9,2011-11-23 13:39:00,4.13,14096.0,United Kingdom
540316,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-01-06 13:00:00,8.5,16676.0,United Kingdom
506293,37450,CERAMIC CAKE BOWL + HANGING CAKES,18,2010-04-29 09:42:00,2.55,13802.0,United Kingdom
497963,21335,LIBRARY LAMP,1,2010-02-15 13:27:00,21.95,14527.0,United Kingdom
507848,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-05-11 14:41:00,1.69,13103.0,United Kingdom
550765,23053,RECYCLED ACAPULCO MAT PINK,2,2011-04-20 12:28:00,8.25,16103.0,United Kingdom
524747,21011,GLITTER SNOW PEAR TREE DECORATION,12,2010-09-30 14:46:00,1.45,14156.0,EIRE
523129,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2010-09-20 13:44:00,2.95,17841.0,United Kingdom
545045,21916,SET 12 RETRO WHITE CHALK STICKS,5,2011-02-27 11:40:00,0.42,15708.0,United Kingdom
538280,21873,IF YOU CAN'T STAND THE HEAT MUG,12,2010-12-10 12:50:00,1.25,12748.0,United Kingdom
581425,22115,METAL SIGN EMPIRE TEA,5,2011-12-08 15:31:00,0.79,14796.0,United Kingdom
512262,20702,PINK PADDED MOBILE,1,2010-06-14 13:18:00,4.25,16007.0,United Kingdom
528443,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-10-22 10:59:00,1.25,16497.0,United Kingdom
517124,21579,LOLITA  DESIGN  COTTON TOTE BAG,6,2010-07-27 09:38:00,2.25,12801.0,Sweden
520570,20726,LUNCH BAG WOODLAND,4,2010-08-26 20:07:00,1.65,16549.0,United Kingdom
502968,22283,6 EGG HOUSE PAINTED WOOD,2,2010-03-29 14:52:00,7.95,16176.0,United Kingdom
581171,21889,WOODEN BOX OF DOMINOES,12,2011-12-07 15:02:00,1.25,12615.0,France
489816,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,6,2009-12-02 13:20:00,2.1,16086.0,United Kingdom
506384,20713,JUMBO BAG OWLS,10,2010-04-29 12:37:00,1.95,14680.0,United Kingdom
570128,21931,JUMBO STORAGE BAG SUKI,100,2011-10-07 13:21:00,1.79,13689.0,United Kingdom
553741,21240,BLUE POLKADOT CUP,8,2011-05-19 09:37:00,0.85,12520.0,Germany
519227,21802,CHRISTMAS TREE HEART DECORATION,36,2010-08-15 12:37:00,0.42,15789.0,United Kingdom
536412,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2010-12-01 11:49:00,2.95,17920.0,United Kingdom
491014,22355,"CHARLOTTE BAG , SUKI DESIGN",20,2009-12-08 18:30:00,0.85,13136.0,United Kingdom
515406,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,5,2010-07-12 11:59:00,0.42,14159.0,United Kingdom
554490,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-05-24 13:50:00,8.5,17058.0,United Kingdom
532316,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2010-11-11 14:54:00,0.65,14667.0,United Kingdom
527498,22119,PEACE WOODEN BLOCK LETTERS,1,2010-10-18 12:11:00,6.95,15719.0,United Kingdom
571276,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-10-16 12:30:00,4.95,14702.0,United Kingdom
566864,22383,LUNCH BAG SUKI DESIGN ,1,2011-09-15 12:51:00,1.65,17786.0,United Kingdom
548493,22423,REGENCY CAKESTAND 3 TIER,16,2011-03-31 13:14:00,10.95,16839.0,United Kingdom
567798,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,8,2011-09-22 12:00:00,8.95,13089.0,United Kingdom
540568,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2011-01-10 11:22:00,1.65,15039.0,United Kingdom
528769,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-10-25 09:08:00,2.1,15260.0,United Kingdom
499474,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2010-02-28 12:29:00,0.55,15421.0,United Kingdom
564308,21243,PINK  POLKADOT PLATE ,24,2011-08-24 12:36:00,1.69,13901.0,United Kingdom
554030,22026,BANQUET BIRTHDAY  CARD  ,12,2011-05-20 13:56:00,0.42,16497.0,United Kingdom
556434,21175,GIN + TONIC DIET METAL SIGN,12,2011-06-10 14:06:00,2.55,14895.0,United Kingdom
532350,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2010-11-11 16:27:00,3.75,15998.0,United Kingdom
550938,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-04-21 15:16:00,12.75,16019.0,United Kingdom
530763,20771,CHRYSANTHEMUM  JOURNAL,6,2010-11-04 11:59:00,2.55,15379.0,United Kingdom
498548,21530,DAIRY MAID CERAMIC TOASTRACK,4,2010-02-19 17:40:00,2.95,17400.0,United Kingdom
573358,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-10-30 12:46:00,1.25,17213.0,United Kingdom
556245,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2011-06-09 16:10:00,2.08,17841.0,United Kingdom
499166,21481,FAWN BLUE HOT WATER BOTTLE,6,2010-02-25 09:21:00,2.95,15321.0,United Kingdom
570442,21066,VINTAGE RED MUG,2,2011-10-10 14:37:00,1.25,16549.0,United Kingdom
570509,22609,PENS ASSORTED SPACEBALL,36,2011-10-11 10:16:00,0.19,13109.0,United Kingdom
494483,22111,SCOTTIE DOG HOT WATER BOTTLE,8,2010-01-14 16:33:00,4.95,13562.0,United Kingdom
491994,20828,GLITTER BUTTERFLY CLIPS,6,2009-12-15 10:36:00,2.55,17251.0,United Kingdom
557427,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2011-06-20 12:14:00,2.95,12429.0,Denmark
572291,22624,IVORY KITCHEN SCALES,2,2011-10-23 12:46:00,8.5,16931.0,United Kingdom
504548,21175,GIN + TONIC DIET METAL SIGN,12,2010-04-14 12:40:00,2.1,14210.0,United Kingdom
518623,21931,JUMBO STORAGE BAG SUKI,100,2010-08-10 12:42:00,1.65,15032.0,United Kingdom
576686,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,2,2011-11-16 12:08:00,1.25,16916.0,United Kingdom
531248,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-11-07 10:59:00,1.25,16444.0,United Kingdom
568346,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-09-26 15:28:00,2.46,14096.0,United Kingdom
574722,22095,LADS ONLY TISSUE BOX,5,2011-11-06 14:45:00,0.39,14502.0,United Kingdom
494264,21012,ANTIQUE ALL GLASS CANDLESTICK,2,2010-01-12 16:55:00,2.1,17576.0,United Kingdom
563937,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-08-22 09:10:00,0.42,18204.0,United Kingdom
574035,85175,CACTI T-LIGHT CANDLES,16,2011-11-02 12:45:00,0.42,14606.0,United Kingdom
531490,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2010-11-08 15:09:00,4.95,15005.0,United Kingdom
520723,21491,SET OF THREE VINTAGE GIFT WRAPS,12,2010-08-29 14:48:00,1.95,12889.0,United Kingdom
551821,21733,RED HANGING HEART T-LIGHT HOLDER,3,2011-05-04 12:20:00,2.95,16942.0,United Kingdom
534209,22312,OFFICE MUG WARMER POLKADOT,6,2010-11-21 15:55:00,2.95,14146.0,United Kingdom
507667,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2010-05-10 17:21:00,3.75,12867.0,United Kingdom
579069,21871,SAVE THE PLANET MUG,12,2011-11-28 10:31:00,1.65,14911.0,EIRE
504865,20713,JUMBO BAG OWLS,10,2010-04-18 12:18:00,1.95,17346.0,United Kingdom
505781,22479,DAISY GARDEN MARKER,10,2010-04-26 10:46:00,1.25,15420.0,United Kingdom
504554,20712,JUMBO BAG WOODLAND ANIMALS,2,2010-04-14 13:35:00,1.95,16442.0,United Kingdom
532978,22600,CHRISTMAS RETROSPOT STAR WOOD,5,2010-11-15 13:32:00,0.85,14526.0,United Kingdom
508080,21077,SET/20 WOODLAND PAPER NAPKINS ,96,2010-05-12 16:42:00,0.64,12482.0,Sweden
499471,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2010-02-28 12:15:00,0.42,17760.0,United Kingdom
507210,22471,TV DINNER TRAY AIR HOSTESS ,4,2010-05-06 17:22:00,4.95,14156.0,EIRE
512807,22443,GROW YOUR OWN HERBS SET OF 3,20,2010-06-18 11:21:00,6.75,14646.0,Netherlands
508921,85103,SILVER T-LIGHT SETTING,1,2010-05-19 10:57:00,6.75,15912.0,United Kingdom
511070,22545,MINI JIGSAW BUNNIES,2,2010-06-06 13:26:00,0.42,16340.0,United Kingdom
534190,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-11-21 14:21:00,0.55,12807.0,Sweden
519516,22307,GOLD MUG BONE CHINA TREE OF LIFE,72,2010-08-18 09:32:00,1.65,13324.0,United Kingdom
552850,21733,RED HANGING HEART T-LIGHT HOLDER,3,2011-05-11 14:54:00,2.95,14367.0,United Kingdom
549713,22989,SET 2 PANTRY DESIGN TEA TOWELS,3,2011-04-11 14:11:00,3.25,17611.0,United Kingdom
562204,23323,WHITE WICKER STAR ,1,2011-08-03 12:54:00,2.1,16324.0,United Kingdom
540769,22984,CARD GINGHAM ROSE ,12,2011-01-11 10:38:00,0.42,12601.0,Germany
527104,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,6,2010-10-14 17:09:00,2.55,14911.0,EIRE
563578,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2011-08-17 15:11:00,3.75,12949.0,United Kingdom
491498,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,4,2009-12-11 12:17:00,5.95,12835.0,United Kingdom
566720,22113,GREY HEART HOT WATER BOTTLE,3,2011-09-14 12:42:00,4.25,13634.0,United Kingdom
504908,48188,DOOR MAT WELCOME PUPPIES,5,2010-04-19 08:27:00,7.49,14506.0,United Kingdom
538065,22508,DOORSTOP RETROSPOT HEART,4,2010-12-09 13:57:00,3.75,13982.0,United Kingdom
516185,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2010-07-18 15:48:00,2.1,14546.0,United Kingdom
548618,22659,LUNCH BOX I LOVE LONDON,12,2011-04-01 11:50:00,1.95,15197.0,United Kingdom
513120,20727,LUNCH BAG  BLACK SKULL.,10,2010-06-22 09:51:00,1.65,13192.0,United Kingdom
561632,22715,CARD WEDDING DAY,12,2011-07-28 14:30:00,0.42,15639.0,United Kingdom
579094,20750,RED RETROSPOT MINI CASES,2,2011-11-28 10:56:00,7.95,12668.0,Germany
522462,20961,STRAWBERRY BATH SPONGE ,10,2010-09-14 16:25:00,1.25,13141.0,United Kingdom
567878,21213,PACK OF 72 SKULL CAKE CASES,4,2011-09-22 14:42:00,0.55,16910.0,United Kingdom
551650,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-05-03 12:02:00,1.65,13089.0,United Kingdom
527427,21591,COSY HOUR CIGAR BOX MATCHES ,2,2010-10-17 16:16:00,1.25,15555.0,United Kingdom
514852,20726,LUNCH BAG WOODLAND,10,2010-07-06 16:36:00,1.65,16229.0,United Kingdom
492751,84509B,FAIRY CAKE PLACEMATS,6,2009-12-18 13:46:00,3.75,15768.0,United Kingdom
537760,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2010-12-08 11:42:00,4.25,15973.0,United Kingdom
568726,22427,ENAMEL FLOWER JUG CREAM,1,2011-09-28 16:35:00,5.95,16775.0,United Kingdom
503854,22550,HOLIDAY FUN LUDO,8,2010-04-08 10:08:00,3.75,12765.0,Netherlands
538086,22505,MEMO BOARD COTTAGE DESIGN,1,2010-12-09 14:44:00,4.95,12872.0,United Kingdom
516305,21274,EMBOSSED HEART 3 DRAWER SHELF,1,2010-07-19 13:23:00,12.75,14667.0,United Kingdom
535531,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2010-11-26 15:16:00,4.65,17841.0,United Kingdom
553889,21174,POTTERING IN THE SHED METAL SIGN,12,2011-05-19 16:31:00,2.08,13405.0,United Kingdom
546850,16216,LETTER SHAPE PENCIL SHARPENER,25,2011-03-17 13:20:00,0.16,13268.0,United Kingdom
570839,22283,6 EGG HOUSE PAINTED WOOD,8,2011-10-12 14:08:00,7.95,14911.0,EIRE
539281,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2010-12-16 15:45:00,2.55,18176.0,United Kingdom
568517,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-09-27 12:52:00,2.95,14456.0,United Kingdom
569046,22809,SET OF 6 T-LIGHTS SANTA,12,2011-09-30 10:48:00,2.95,14422.0,United Kingdom
575753,82001S,SILVER RECORD COVER FRAME,2,2011-11-11 10:41:00,3.75,17841.0,United Kingdom
573264,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-10-28 12:36:00,1.65,14415.0,United Kingdom
538895,22610,PENS ASSORTED FUNNY FACE,36,2010-12-15 09:07:00,0.21,14401.0,United Kingdom
546133,22179,SET 10 LIGHTS NIGHT OWL,2,2011-03-09 15:20:00,6.75,14291.0,United Kingdom
532823,22149,FELTCRAFT 6 FLOWER FRIENDS,40,2010-11-15 09:02:00,1.85,16126.0,United Kingdom
558963,85099F,JUMBO BAG STRAWBERRY,100,2011-07-05 10:57:00,1.79,14235.0,United Kingdom
540247,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,2011-01-05 15:56:00,9.95,15464.0,United Kingdom
496430,72484,ROSES IN WHITE HEART CANDLE ,3,2010-02-01 12:25:00,1.25,17362.0,United Kingdom
547665,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-03-24 13:17:00,0.85,14256.0,United Kingdom
503790,84971L,LARGE HEART FLOWERS HOOK   ,3,2010-04-07 12:45:00,1.25,13174.0,United Kingdom
523319,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,2010-09-21 13:37:00,0.85,16511.0,United Kingdom
577016,22637,PIGGY BANK RETROSPOT ,4,2011-11-17 12:21:00,2.55,17095.0,United Kingdom
564950,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,4,2011-08-31 13:31:00,1.45,17320.0,United Kingdom
568141,48187,DOORMAT NEW ENGLAND,1,2011-09-25 11:21:00,8.25,16326.0,United Kingdom
550639,20723,STRAWBERRY CHARLOTTE BAG,10,2011-04-19 15:46:00,0.85,14152.0,United Kingdom
497946,20850,ZINC HEART LATTICE PLANTER BOWL,696,2010-02-15 11:57:00,0.5,13902.0,Denmark
575932,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,13,2011-11-13 10:35:00,0.29,16923.0,United Kingdom
523865,22027,TEA PARTY BIRTHDAY CARD,12,2010-09-24 12:31:00,0.42,16186.0,United Kingdom
567180,23134,LARGE ZINC HEART WALL ORGANISER,1,2011-09-18 14:56:00,8.25,17802.0,United Kingdom
522703,22423,REGENCY CAKESTAND 3 TIER,6,2010-09-16 11:30:00,12.75,14911.0,EIRE
535107,21889,WOODEN BOX OF DOMINOES,1,2010-11-25 11:17:00,1.25,14680.0,United Kingdom
559297,22892,SET OF SALT AND PEPPER TOADSTOOLS,6,2011-07-07 12:36:00,1.25,16743.0,United Kingdom
514521,35647,VINTAGE BEAD PINK SHADE ,48,2010-07-05 09:33:00,1.25,13694.0,United Kingdom
575088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-08 14:00:00,2.95,13272.0,United Kingdom
555383,23182,TOILET SIGN OCCUPIED OR VACANT,2,2011-06-02 15:13:00,0.83,12517.0,Germany
566269,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-09-11 13:39:00,0.21,17864.0,United Kingdom
559045,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-07-05 15:40:00,0.55,14352.0,United Kingdom
521397,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,2010-09-05 16:02:00,1.65,16549.0,United Kingdom
542503,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-01-28 11:58:00,1.69,16327.0,United Kingdom
568895,20725,LUNCH BAG RED RETROSPOT,4,2011-09-29 13:11:00,1.65,15356.0,United Kingdom
529091,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-10-26 13:37:00,1.25,12371.0,Switzerland
510352,21077,SET/20 WOODLAND PAPER NAPKINS ,3,2010-05-28 14:43:00,0.85,17965.0,United Kingdom
542649,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-01-31 11:46:00,0.55,17373.0,United Kingdom
576349,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2011-11-14 15:41:00,9.95,16519.0,United Kingdom
534008,22585,PACK OF 6 BIRDY GIFT TAGS,17,2010-11-19 14:29:00,1.25,12978.0,United Kingdom
573158,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2011-10-28 08:56:00,8.5,14738.0,United Kingdom
502765,82578,KITCHEN METAL SIGN,1,2010-03-26 14:01:00,0.55,17371.0,United Kingdom
550183,22195,LARGE HEART MEASURING SPOONS,12,2011-04-14 17:58:00,1.65,14105.0,United Kingdom
576176,23207,LUNCH BAG ALPHABET DESIGN,1,2011-11-14 11:04:00,1.65,16936.0,United Kingdom
508654,22383,LUNCH BAG SUKI  DESIGN ,10,2010-05-17 15:54:00,1.65,15296.0,United Kingdom
